"","param_vary","i_param_var","replicate","gamma","B2","SR"
"1732",2,2,69,-1.91498276682746,3.125,19
"1733",2,3,69,-1.6647374521781,5.24609375,71
"1734",2,4,69,-1.51501643348372,5.4818115234375,170
"1735",2,5,69,1.18697146097486,6.333251953125,158
"1736",3,1,69,-0.197584139472172,4.451171875,36
"1737",3,2,69,-3.43261766304713,3.7998046875,80
"1738",3,3,69,-0.506791088967441,4.85546875,38
"1739",3,4,69,-1.94111605004913,4.4140625,33
"1740",3,5,69,-1.91188413952381,4.525390625,45
"1741",4,1,69,-10.2480702708144,7.2389030456543,682
"1742",4,2,69,-1.4239439026452,4.947265625,55
"1743",4,3,69,0.0339427241585859,4.14453125,37
"1744",4,4,69,NA,NA,NA
"1745",4,5,69,NA,NA,NA
"1746",5,1,69,-1.578412902123,5.02880859375,77
"1747",5,2,69,-0.803155405594722,3.9140625,56
"1748",5,3,69,-0.24550578642137,4.359375,25
"1749",5,4,69,-1.29498733429623,3.8564453125,40
"1750",5,5,69,-0.215901641133871,1.75,4
"1751",1,1,70,NA,1,2
"1752",1,2,70,NA,1,2
"1753",1,3,70,-3.15550674852523,3.909912109375,88
"1754",1,4,70,-14.6008871617144,8.20831230282784,1708
"1755",1,5,70,NA,NA,NA
"1756",2,1,70,-1.55286865890268,1.75,4
"1757",2,2,70,-0.741609369846473,2.59375,9
"1758",2,3,70,-3.32087976893014,5.0804443359375,112
"1759",2,4,70,-1.06754060996488,4.52734375,46
"1760",2,5,70,-0.961434716424562,6.53485107421875,292
"1761",3,1,70,-1.91233537657724,5.298828125,62
"1762",3,2,70,-1.07793406788933,4.498046875,40
"1763",3,3,70,-0.820868847825952,2.3447265625,24
"1764",3,4,70,-1.16381402148457,3.34375,17
"1765",3,5,70,-1.22235787306835,4.310546875,31
"1766",4,1,70,-5.52650298266502,4.36421966552734,231
"1767",4,2,70,-4.48592943276583,4.87713623046875,132
"1768",4,3,70,-0.533182130804307,2.2421875,12
"1769",4,4,70,NA,NA,NA
"1770",4,5,70,NA,NA,NA
"1771",5,1,70,-1.06242548823679,4.2978515625,41
"1772",5,2,70,-1.94563143330277,5.228515625,68
"1773",5,3,70,-2.85580911423478,6.0185546875,98
"1774",5,4,70,NA,1,2
"1775",5,5,70,-0.368460928989793,1.5,3
"1776",1,1,71,NA,1,2
"1777",1,2,71,NA,1,2
"1778",1,3,71,-1.25749477311548,4.37255859375,86
"1779",1,4,71,-5.3786584462031,6.4337158203125,300
"1780",1,5,71,-20.0348050960495,7.54937842488289,2352
"1781",2,1,71,NA,1,2
"1782",2,2,71,-1.22774896639301,1.5,3
"1783",2,3,71,-0.48674055553021,2.9140625,31
"1784",2,4,71,-0.795178290359514,5.42578125,79
"1785",2,5,71,0.0323025327658255,6.26806640625,223
"1786",3,1,71,-0.424616888882005,2.96875,11
"1787",3,2,71,-0.455430043263897,3.513671875,24
"1788",3,3,71,-1.20356258610926,3.9951171875,35
"1789",3,4,71,-3.69447321335207,5.476318359375,104
"1790",3,5,71,-1.67099422124956,4.75244140625,70
"1791",4,1,71,-10.8556317580647,7.81099319458008,882
"1792",4,2,71,-3.75796907354307,6.4454345703125,214
"1793",4,3,71,-1.47119015342148,4.58203125,34
"1794",4,4,71,NA,NA,NA
"1795",4,5,71,NA,NA,NA
"1796",5,1,71,0.0494501449499868,4.25,24
"1797",5,2,71,-2.85235768655147,5.6357421875,79
"1798",5,3,71,-1.33660197501719,3.28515625,30
"1799",5,4,71,-2.13883128438308,4.296875,32
"1800",5,5,71,-2.05498429167507,1.875,5
"1801",1,1,72,NA,1,2
"1802",1,2,72,NA,1,2
"1803",1,3,72,-3.1890754457384,5.2900390625,76
"1804",1,4,72,-12.5405157365996,8.34605550765991,1258
"1805",1,5,72,NA,NA,NA
"1806",2,1,72,-2.8715388965187,3.21875,12
"1807",2,2,72,-0.71490270886912,1.5,3
"1808",2,3,72,-1.21272266258901,3.94970703125,58
"1809",2,4,72,-0.522724803275516,5.98873901367188,185
"1810",2,5,72,-0.238179780394392,4.72894287109375,217
"1811",3,1,72,0.0238230533962608,4.8759765625,73
"1812",3,2,72,-2.12198883534377,3.1417236328125,72
"1813",3,3,72,-0.410627397051373,4.806640625,52
"1814",3,4,72,0.31851137024554,4.328125,26
"1815",3,5,72,-1.44534114502313,3.3125,14
"1816",4,1,72,-4.61752429085131,6.13592529296875,187
"1817",4,2,72,-4.49044334723465,6.19163513183594,210
"1818",4,3,72,-2.54053951162329,5.688720703125,104
"1819",4,4,72,NA,NA,NA
"1820",4,5,72,NA,NA,NA
"1821",5,1,72,-3.80622350702147,5.92102813720703,172
"1822",5,2,72,-1.73477510035782,3.689453125,43
"1823",5,3,72,-1.88839329413686,3.5,16
"1824",5,4,72,-2.53599581186821,5.0224609375,58
"1825",5,5,72,NA,1,2
"1826",1,1,73,NA,1,2
"1827",1,2,73,-1.15275985201333,1.5,3
"1828",1,3,73,0.400348204229238,2,5
"1829",1,4,73,-10.1514457292001,7.99870109558105,729
"1830",1,5,73,NA,NA,NA
"1831",2,1,73,NA,1,2
"1832",2,2,73,-0.744274707565748,1.875,5
"1833",2,3,73,-5.97075002387226,6.1817626953125,172
"1834",2,4,73,-0.314167776583161,4.93310546875,54
"1835",2,5,73,0.864550501916068,5.7044677734375,177
"1836",3,1,73,-2.02133920448135,3.4453125,39
"1837",3,2,73,-1.78011659739923,4.004638671875,37
"1838",3,3,73,-1.25130021113793,4.421875,29
"1839",3,4,73,-1.27801995554812,2.828125,20
"1840",3,5,73,-0.352153081106583,5.125,63
"1841",4,1,73,-4.92053234780551,6.189697265625,203
"1842",4,2,73,-5.16846536433097,6.39483642578125,270
"1843",4,3,73,0.306651940662016,3.3125,14
"1844",4,4,73,NA,NA,NA
"1845",4,5,73,NA,NA,NA
"1846",5,1,73,-4.07705359272786,5.9482421875,120
"1847",5,2,73,-0.285961791969753,2.75,14
"1848",5,3,73,-2.31320353052178,4.91552734375,60
"1849",5,4,73,0.825761883696968,1.5,3
"1850",5,5,73,-0.419132362578635,2.125,6
"1851",1,1,74,NA,1,2
"1852",1,2,74,NA,1,2
"1853",1,3,74,-1.02735328036539,3.64453125,23
"1854",1,4,74,-21.4606799915012,7.7768343091011,2714
"1855",1,5,74,NA,NA,NA
"1856",2,1,74,NA,1,2
"1857",2,2,74,-2.99009431230662,3.84375,20
"1858",2,3,74,-1.12162495543545,4.69091796875,62
"1859",2,4,74,-0.663640314059739,5.12875366210938,150
"1860",2,5,74,-0.98221724412307,6.47426319122314,426
"1861",3,1,74,-0.521286594738588,3.599609375,26
"1862",3,2,74,-0.960898023771226,4.3046875,29
"1863",3,3,74,-2.46867308628514,4.46728515625,65
"1864",3,4,74,-3.33476327019359,3.96725463867188,133
"1865",3,5,74,-1.44070623687045,4.7421875,43
"1866",4,1,74,NA,1,2
"1867",4,2,74,-4.93231257191253,5.96142578125,168
"1868",4,3,74,-1.05567590129509,3.576171875,38
"1869",4,4,74,NA,NA,NA
"1870",4,5,74,NA,NA,NA
"1871",5,1,74,-2.18866277497236,4.358642578125,130
"1872",5,2,74,-0.0880907351870853,3,9
"1873",5,3,74,-3.12763635378365,5.1259765625,85
"1874",5,4,74,0.0979646710810257,1.5,3
"1875",5,5,74,NA,1,2
"1876",1,1,75,NA,1,2
"1877",1,2,75,NA,1,2
"1878",1,3,75,-1.97896267300943,4.93359375,58
"1879",1,4,75,-10.8162443243408,7.78672027587891,875
"1880",1,5,75,NA,NA,NA
"1881",2,1,75,-0.857467430763592,1.5,3
"1882",2,2,75,-1.57310349340478,2.75,8
"1883",2,3,75,-0.984510059473659,4.53515625,34
"1884",2,4,75,0.0667475593763747,3.171875,39
"1885",2,5,75,-0.686031713929931,5.26177978515625,129
"1886",3,1,75,-2.05617241149376,3.6298828125,62
"1887",3,2,75,-0.64342428251924,3.97900390625,42
"1888",3,3,75,NA,1,2
"1889",3,4,75,-1.04775543901343,4.9150390625,64
"1890",3,5,75,-1.21355294769736,3.4677734375,54
"1891",4,1,75,NA,1,2
"1892",4,2,75,-4.1627765826216,5.2354736328125,105
"1893",4,3,75,-1.39473448962276,2.8359375,20
"1894",4,4,75,NA,NA,NA
"1895",4,5,75,NA,NA,NA
"1896",5,1,75,-3.48609078778124,5.36383056640625,126
"1897",5,2,75,-2.64245912173518,4.5404052734375,64
"1898",5,3,75,-2.03046312568804,4.8134765625,60
"1899",5,4,75,-1.2857339205305,4.125,30
"1900",5,5,75,-0.382535608422154,1.5,3
"1901",1,1,76,NA,1,2
"1902",1,2,76,NA,1,2
"1903",1,3,76,-2.60108438547736,4.583984375,49
"1904",1,4,76,-14.2512813220923,8.76964998245239,1508
"1905",1,5,76,NA,NA,NA
"1906",2,1,76,NA,1,2
"1907",2,2,76,-1.03596285466397,2.375,6
"1908",2,3,76,-0.418733021315858,3.884765625,40
"1909",2,4,76,0.012693805595187,2.5625,11
"1910",2,5,76,0.924063726843404,4.00390625,49
"1911",3,1,76,-1.50787664984279,4.46875,29
"1912",3,2,76,-4.94179539035552,6.40770721435547,219
"1913",3,3,76,-1.98860010360892,3.3837890625,73
"1914",3,4,76,-1.15432647325299,4.791015625,49
"1915",3,5,76,-1.52824791917103,4.208984375,41
"1916",4,1,76,-6.14646519280087,5.24774169921875,220
"1917",4,2,76,-3.16710703814083,5.59228515625,106
"1918",4,3,76,-1.57551358346954,4.25537109375,59
"1919",4,4,76,NA,NA,NA
"1920",4,5,76,NA,NA,NA
"1921",5,1,76,-2.30525230275603,4.568359375,49
"1922",5,2,76,-5.18204805281613,6.22579956054688,241
"1923",5,3,76,-0.988891325430665,4.287109375,31
"1924",5,4,76,-1.07312344083474,3,10
"1925",5,5,76,NA,1,2
"1926",1,1,77,NA,1,2
"1927",1,2,77,NA,1,2
"1928",1,3,77,-1.29144167691235,4.62451171875,56
"1929",1,4,77,-10.3699044294573,7.42338180541992,841
"1930",1,5,77,-25.6398635381138,9.46968132257462,3312
"1931",2,1,77,-1.37541938363833,1.5,3
"1932",2,2,77,-2.07329436420401,2.6953125,34
"1933",2,3,77,-2.23243937382207,4.5828857421875,63
"1934",2,4,77,-2.25390731966113,6.06431198120117,223
"1935",2,5,77,1.24449309580113,6.134765625,145
"1936",3,1,77,-0.450757611183414,4.021484375,30
"1937",3,2,77,-1.89772647208317,4.5078125,45
"1938",3,3,77,0.185207600336121,2.96875,12
"1939",3,4,77,-0.763237385834044,3.505859375,46
"1940",3,5,77,-0.770811337669064,2.68359375,24
"1941",4,1,77,-3.63553242435526,3.7550048828125,124
"1942",4,2,77,-6.81234034716084,6.36553192138672,389
"1943",4,3,77,-2.86585723122945,5.27294921875,105
"1944",4,4,77,NA,NA,NA
"1945",4,5,77,NA,NA,NA
"1946",5,1,77,-3.09560071409356,5.205322265625,82
"1947",5,2,77,-2.56370843750367,6.015380859375,122
"1948",5,3,77,-1.60188954692173,3.8125,27
"1949",5,4,77,-1.93595952781589,3.8134765625,27
"1950",5,5,77,NA,1,2
"1951",1,1,78,NA,1,2
"1952",1,2,78,NA,1,2
"1953",1,3,78,-1.64086207658756,5.293212890625,76
"1954",1,4,78,-5.29752587761666,6.246826171875,174
"1955",1,5,78,NA,NA,NA
"1956",2,1,78,-2.10790230339025,2.5,6
"1957",2,2,78,NA,1,2
"1958",2,3,78,-2.34207153927963,4.51953125,48
"1959",2,4,78,-3.29410185086457,7.02935791015625,303
"1960",2,5,78,0.236922608366922,3.46875,152
"1961",3,1,78,-3.74709411328017,3.50048828125,83
"1962",3,2,78,-1.05443489628751,4.0390625,35
"1963",3,3,78,-1.90040169333633,4.4375,47
"1964",3,4,78,-4.88399341248792,6.17657470703125,216
"1965",3,5,78,-2.8318044019692,5.6181640625,102
"1966",4,1,78,-5.08323113466267,5.87158203125,240
"1967",4,2,78,-7.17631559616147,5.56613159179688,331
"1968",4,3,78,-1.9874278639955,5.34375,61
"1969",4,4,78,NA,NA,NA
"1970",4,5,78,NA,NA,NA
"1971",5,1,78,-3.41642286119912,5.6741943359375,140
"1972",5,2,78,-1.52966297554741,5.3095703125,86
"1973",5,3,78,-2.40325702283345,4.111328125,42
"1974",5,4,78,-1.59528710019347,1.5,3
"1975",5,5,78,NA,1,2
"1976",1,1,79,NA,1,2
"1977",1,2,79,NA,1,2
"1978",1,3,79,-2.673650485181,4.38232421875,48
"1979",1,4,79,-15.7037640367559,8.37851142883301,1715
"1980",1,5,79,NA,NA,NA
"1981",2,1,79,NA,1,2
"1982",2,2,79,-1.26244481853172,3.1875,24
"1983",2,3,79,NA,1,2
"1984",2,4,79,-3.31121251405025,6.855224609375,290
"1985",2,5,79,-1.09647104346787,7.56118011474609,637
"1986",3,1,79,-1.08672906701264,4.470703125,40
"1987",3,2,79,-4.04291168130648,5.7877197265625,197
"1988",3,3,79,-1.89319449577583,5.422607421875,78
"1989",3,4,79,-1.08870311141133,4.6396484375,59
"1990",3,5,79,-3.35212388850946,5.5498046875,103
"1991",4,1,79,-1.40622648014334,2.625,14
"1992",4,2,79,-0.826977757633902,3.3330078125,45
"1993",4,3,79,-0.184619279172854,3.21875,15
"1994",4,4,79,NA,NA,NA
"1995",4,5,79,NA,NA,NA
"1996",5,1,79,-0.769296957507569,3.703125,17
"1997",5,2,79,-0.804709861904157,4.724609375,44
"1998",5,3,79,-0.804310798522639,3.42236328125,60
"1999",5,4,79,-0.423169633500513,3.125,11
"2000",5,5,79,-0.617637055248528,1.5,3
"2001",1,1,80,NA,1,2
"2002",1,2,80,NA,1,2
"2003",1,3,80,-1.69287384326285,4.90771484375,55
"2004",1,4,80,-16.6223354051164,8.70347023010254,1736
"2005",1,5,80,NA,NA,NA
"2006",2,1,80,-1.38023253724227,1.5,3
"2007",2,2,80,-1.95208433568533,4.08984375,29
"2008",2,3,80,-0.41912735465623,3.46875,21
"2009",2,4,80,0.896853007640971,4.40625,24
"2010",2,5,80,0.0953360121402655,6.3570556640625,180
"2011",3,1,80,-0.991339176724009,3.986328125,33
"2012",3,2,80,-0.723127856055567,3.6943359375,37
"2013",3,3,80,-0.42743214298879,3.73046875,26
"2014",3,4,80,-1.43217877043275,4.876953125,52
"2015",3,5,80,-3.54538781067516,5.4876708984375,97
"2016",4,1,80,-6.8928164635877,4.22636413574219,282
"2017",4,2,80,-8.92004392071158,6.59367036819458,469
"2018",4,3,80,-0.730005879420136,2.828125,17
"2019",4,4,80,NA,NA,NA
"2020",4,5,80,NA,NA,NA
"2021",5,1,80,-4.16211188051164,5.47163009643555,203
"2022",5,2,80,-7.38865926158152,6.91134262084961,360
"2023",5,3,80,-0.135653855587438,2.125,6
"2024",5,4,80,0.103118628831464,3.609375,16
"2025",5,5,80,NA,1,2
"2026",1,1,81,NA,1,2
"2027",1,2,81,NA,1,2
"2028",1,3,81,-0.228142580379155,1.5,3
"2029",1,4,81,-5.52341722120789,6.26322937011719,311
"2030",1,5,81,NA,NA,NA
"2031",2,1,81,NA,1,2
"2032",2,2,81,0.400182589043309,2.05859375,11
"2033",2,3,81,0.16393312139623,2.34375,20
"2034",2,4,81,-2.22680977953996,5.87673568725586,215
"2035",2,5,81,-1.12193879343484,5.94024658203125,206
"2036",3,1,81,-3.38182566377929,5.50192260742188,108
"2037",3,2,81,-1.49688829794846,3.640625,21
"2038",3,3,81,-2.89922363299743,5.3887939453125,127
"2039",3,4,81,0.327925728647888,3.625,14
"2040",3,5,81,-1.31399110837574,5.0703125,45
"2041",4,1,81,-3.27353938642005,4.62319946289062,113
"2042",4,2,81,-1.20626314667524,2.8125,23
"2043",4,3,81,-0.919527258592016,3.75,23
"2044",4,4,81,1.19029822693584,1.5,3
"2045",4,5,81,NA,NA,NA
"2046",5,1,81,-1.20657983087727,3.0625,13
"2047",5,2,81,-1.47101184378763,4.59375,36
"2048",5,3,81,0.0985566947321693,4.46875,37
"2049",5,4,81,-1.04410561957622,3.03125,15
"2050",5,5,81,-1.04761940970311,1.75,4
"2051",1,1,82,NA,1,2
"2052",1,2,82,NA,1,2
"2053",1,3,82,-2.11844738128114,5.03125,47
"2054",1,4,82,-10.04451649319,6.87250900268555,605
"2055",1,5,82,NA,NA,NA
"2056",2,1,82,NA,1,2
"2057",2,2,82,-0.33974950524413,1.9375,6
"2058",2,3,82,-0.849030706108033,4.560546875,56
"2059",2,4,82,0.0975112272077254,3.07911682128906,118
"2060",2,5,82,-1.82213914935479,5.849853515625,201
"2061",3,1,82,-0.945068152938264,2.921875,23
"2062",3,2,82,-3.62622929014407,5.0595703125,72
"2063",3,3,82,-3.19650995819807,4.201171875,76
"2064",3,4,82,-1.97621177171811,4.259765625,32
"2065",3,5,82,-2.47465663947273,3.9515380859375,79
"2066",4,1,82,NA,1,2
"2067",4,2,82,-7.06030495210152,6.88877868652344,304
"2068",4,3,82,-2.30514516590064,5.21875,56
"2069",4,4,82,NA,NA,NA
"2070",4,5,82,NA,NA,NA
"2071",5,1,82,-5.13228353126403,6.09917449951172,261
"2072",5,2,82,-4.85533824817716,5.73626708984375,151
"2073",5,3,82,0.449931514448224,2.25,8
"2074",5,4,82,-0.469807514752266,3.10546875,31
"2075",5,5,82,NA,1,2
"2076",1,1,83,NA,1,2
"2077",1,2,83,NA,1,2
"2078",1,3,83,-0.160681940244981,2.96875,11
"2079",1,4,83,-10.9329826940929,7.66285276412964,944
"2080",1,5,83,-29.019999683459,9.46812744438648,4653
"2081",2,1,83,0.350200514924793,1.5,3
"2082",2,2,83,0.128599599352701,1.5,3
"2083",2,3,83,-1.67665742851195,3.3170166015625,69
"2084",2,4,83,-0.95201781837441,5.06005859375,112
"2085",2,5,83,0.00715517538149871,5.400390625,79
"2086",3,1,83,-2.97767580571669,5.474853515625,88
"2087",3,2,83,-1.53402437987444,3.6494140625,35
"2088",3,3,83,-0.89504778229704,3.140625,15
"2089",3,4,83,0.360115120679768,2.953125,19
"2090",3,5,83,-2.38931838674579,3.81103515625,39
"2091",4,1,83,-1.14752176397713,3.5390625,27
"2092",4,2,83,-3.55380149570758,5.07566833496094,106
"2093",4,3,83,-1.33975492538593,4.45703125,42
"2094",4,4,83,NA,NA,NA
"2095",4,5,83,NA,NA,NA
"2096",5,1,83,-2.83164693213538,4.484375,43
"2097",5,2,83,-2.78187163895833,3.774169921875,94
"2098",5,3,83,-1.54488467599441,3.2890625,33
"2099",5,4,83,-0.769636528915662,5.23046875,51
"2100",5,5,83,-0.945083297481061,1.5,3
"2101",1,1,84,NA,1,2
"2102",1,2,84,NA,1,2
"2103",1,3,84,-2.11732994551073,4.66015625,47
"2104",1,4,84,-15.1449254001194,7.767991065979,1694
"2105",1,5,84,NA,NA,NA
"2106",2,1,84,-1.3208786001226,2,6
"2107",2,2,84,-1.8322373391899,3.375,17
"2108",2,3,84,-1.35841503060848,4.927734375,55
"2109",2,4,84,0.0325341721160281,4.291015625,55
"2110",2,5,84,-0.551194230780944,4.8210334777832,364
"2111",3,1,84,-5.58666771301112,4.90815734863281,159
"2112",3,2,84,-0.976596590626663,4.1015625,35
"2113",3,3,84,0.0295510662982897,3.15625,15
"2114",3,4,84,-2.95671105877445,5.9443359375,160
"2115",3,5,84,-1.694340353665,4.298828125,63
"2116",4,1,84,-3.04307689307847,4.5703125,110
"2117",4,2,84,-4.44948517000029,6.53353881835938,260
"2118",4,3,84,-1.92664104289045,3.87109375,65
"2119",4,4,84,NA,NA,NA
"2120",4,5,84,NA,NA,NA
"2121",5,1,84,-0.544369973200798,3.9609375,28
"2122",5,2,84,-1.48237340736328,2.75389099121094,68
"2123",5,3,84,-1.57798392792443,4.734375,34
"2124",5,4,84,-0.90187889990071,2.46875,10
"2125",5,5,84,NA,1,2
"2126",1,1,85,NA,1,2
"2127",1,2,85,NA,1,2
"2128",1,3,85,-2.6293287734422,5.2626953125,67
"2129",1,4,85,-12.3356850814881,4.79526925086975,1031
"2130",1,5,85,NA,NA,NA
"2131",2,1,85,NA,1,2
"2132",2,2,85,-0.400673848041837,1.5,3
"2133",2,3,85,-1.38396274003056,4.8350830078125,89
"2134",2,4,85,-0.982332619275886,5.85784912109375,125
"2135",2,5,85,1.22482792240244,5.89675903320312,199
"2136",3,1,85,-4.11764050116763,5.21917724609375,116
"2137",3,2,85,0.155665550483431,2.25,11
"2138",3,3,85,-1.77078272616884,3.209716796875,49
"2139",3,4,85,-2.84306679894099,4.7421875,59
"2140",3,5,85,0.206818537944376,2.640625,17
"2141",4,1,85,-5.22002757321178,6.35195922851562,225
"2142",4,2,85,-5.72778214467813,5.85198974609375,226
"2143",4,3,85,-0.125596063429146,2,4
"2144",4,4,85,NA,NA,NA
"2145",4,5,85,NA,NA,NA
"2146",5,1,85,-1.859508448646,3.5947265625,57
"2147",5,2,85,-3.59404075350087,6.31076049804688,190
"2148",5,3,85,-0.243155452791785,4.07177734375,55
"2149",5,4,85,-0.0309447061837756,2.25,11
"2150",5,5,85,NA,1,2
"2151",1,1,86,NA,1,2
"2152",1,2,86,-1.02204407039632,1.5,3
"2153",1,3,86,-2.6416105827923,3.302001953125,63
"2154",1,4,86,-13.1552952141416,8.03066062927246,993
"2155",1,5,86,NA,NA,NA
"2156",2,1,86,-1.70781707358065,1.75,4
"2157",2,2,86,-2.91248992424555,4.28125,28
"2158",2,3,86,NA,1,2
"2159",2,4,86,0.568756256777748,4.003173828125,37
"2160",2,5,86,0.736501598746417,5.85067749023438,204
"2161",3,1,86,-0.692812062824656,3.6640625,27
"2162",3,2,86,-0.299183913607051,2.8125,9
"2163",3,3,86,-0.30740199200996,3.40625,17
"2164",3,4,86,-0.0936715520668196,3.6640625,29
"2165",3,5,86,-3.25807955535961,5.145263671875,89
"2166",4,1,86,-3.82178325654978,3.6175537109375,123
"2167",4,2,86,NA,1,2
"2168",4,3,86,-0.877865394942673,3.8359375,24
"2169",4,4,86,NA,NA,NA
"2170",4,5,86,NA,NA,NA
"2171",5,1,86,-5.60936481831884,6.47053527832031,289
"2172",5,2,86,-2.13622451480837,5.017578125,70
"2173",5,3,86,-0.801732020544992,3.1640625,25
"2174",5,4,86,-0.484047188534658,2.75,17
"2175",5,5,86,NA,1,2
"2176",1,1,87,NA,1,2
"2177",1,2,87,NA,1,2
"2178",1,3,87,-1.29930819105536,3.7578125,26
"2179",1,4,87,-8.60252333775476,7.50366401672363,810
"2180",1,5,87,NA,NA,NA
"2181",2,1,87,-1.7678879639979,2.328125,11
"2182",2,2,87,-2.55174304945361,4.0400390625,49
"2183",2,3,87,-2.93137840000254,5.515625,69
"2184",2,4,87,-2.1825691382233,6.27789306640625,223
"2185",2,5,87,0.316641369733463,4.09121704101562,104
"2186",3,1,87,-0.793933172675638,1.5,3
"2187",3,2,87,-0.700119123992963,3.171875,20
"2188",3,3,87,0.26329516885366,1.5,3
"2189",3,4,87,-2.09662555905936,5.2158203125,72
"2190",3,5,87,-0.789794568879116,4.65625,44
"2191",4,1,87,-4.88248784718868,4.271484375,145
"2192",4,2,87,-4.98421830745612,6.04414367675781,209
"2193",4,3,87,-1.13376357555504,3.814453125,38
"2194",4,4,87,NA,NA,NA
"2195",4,5,87,NA,NA,NA
"2196",5,1,87,-2.43654704104756,3.16064453125,54
"2197",5,2,87,-0.963198970120316,5.251708984375,66
"2198",5,3,87,-1.93830543839213,3.37887573242188,48
"2199",5,4,87,NA,1,2
"2200",5,5,87,-0.157990381727764,1.875,5
"2201",1,1,88,NA,1,2
"2202",1,2,88,NA,1,2
"2203",1,3,88,-3.71410120885501,3.72930908203125,130
"2204",1,4,88,-6.56126474942576,6.08023262023926,487
"2205",1,5,88,NA,NA,NA
"2206",2,1,88,NA,1,2
"2207",2,2,88,-1.18494096758866,2.65625,12
"2208",2,3,88,-2.25572672456242,4.99609375,59
"2209",2,4,88,0.435744547712135,3.109375,44
"2210",2,5,88,-0.277519757223688,2.6865234375,26
"2211",3,1,88,-2.51677221420277,5.1435546875,72
"2212",3,2,88,-0.744810921236484,2.9287109375,36
"2213",3,3,88,-0.906057688972846,3.68359375,25
"2214",3,4,88,-1.4949678882176,4.229248046875,55
"2215",3,5,88,-1.41324173134742,4.203125,31
"2216",4,1,88,-7.3320133176333,6.27944183349609,267
"2217",4,2,88,-4.38773115501267,5.87362670898438,175
"2218",4,3,88,0.858929485952427,2.4296875,12
"2219",4,4,88,NA,NA,NA
"2220",4,5,88,NA,NA,NA
"2221",5,1,88,-1.54126765715523,5.7177734375,99
"2222",5,2,88,-1.23857523976266,4.53125,42
"2223",5,3,88,-1.96156959932821,3.994140625,34
"2224",5,4,88,-1.19938031741074,1.5,3
"2225",5,5,88,-0.623536648548444,2.5,6
"2226",1,1,89,NA,1,2
"2227",1,2,89,NA,1,2
"2228",1,3,89,-1.11549015840781,4.015625,23
"2229",1,4,89,-16.8308206597853,8.18545711040497,2026
"2230",1,5,89,NA,NA,NA
"2231",2,1,89,-0.686985212422236,2,5
"2232",2,2,89,-1.86992112854439,4.349609375,34
"2233",2,3,89,-2.19790973125935,4.31640625,59
"2234",2,4,89,0.110325803416979,3.71875,20
"2235",2,5,89,0.346888788120186,5.5556640625,133
"2236",3,1,89,-2.13285823411402,5.187744140625,122
"2237",3,2,89,0.29310626457019,1.75,4
"2238",3,3,89,-0.560727997696687,4.37890625,39
"2239",3,4,89,-3.59485617584642,3.49195861816406,126
"2240",3,5,89,-2.82988805438966,4.5966796875,69
"2241",4,1,89,-14.1065026544219,7.52659083902836,1203
"2242",4,2,89,-4.28651923383553,5.09518432617188,154
"2243",4,3,89,-2.19197848831247,3.51904296875,43
"2244",4,4,89,NA,NA,NA
"2245",4,5,89,NA,NA,NA
"2246",5,1,89,-3.98893810254243,5.6866455078125,180
"2247",5,2,89,-1.65866595360427,4.6064453125,53
"2248",5,3,89,-2.67193013608626,5.205078125,71
"2249",5,4,89,-1.37873814446372,3.921875,24
"2250",5,5,89,NA,1,2
"2251",1,1,90,NA,1,2
"2252",1,2,90,-1.07765926304466,1.5,3
"2253",1,3,90,-1.11380718062652,4.83203125,45
"2254",1,4,90,-10.5188287542892,8.01861763000488,824
"2255",1,5,90,NA,NA,NA
"2256",2,1,90,-1.83598295545337,2.125,6
"2257",2,2,90,0.34785032972316,1.75,4
"2258",2,3,90,-0.952737304294827,4.140625,26
"2259",2,4,90,-3.05054417480538,6.99392318725586,433
"2260",2,5,90,-0.852168956434321,5.92609405517578,296
"2261",3,1,90,-1.56541796791955,4.3828125,32
"2262",3,2,90,-1.1666659934816,3.0174560546875,45
"2263",3,3,90,-1.20277439478318,3.84228515625,50
"2264",3,4,90,-1.42555205967024,3.35205078125,58
"2265",3,5,90,-1.15789493300914,3.34375,22
"2266",4,1,90,-1.32104090768143,2.703125,20
"2267",4,2,90,NA,1,2
"2268",4,3,90,-2.39639772101035,4.431640625,57
"2269",4,4,90,NA,NA,NA
